Day,Time,Weather,Event,Bus_Capacity,Train_Arrival,Waiting_Passengers
1,08:40,2,1,45,1,225
1,11:30,3,0,45,0,37
1,09:05,3,0,45,0,66
1,08:10,4,0,45,1,103
1,14:30,3,1,45,0,53
1,09:05,3,1,45,0,19
1,08:10,2,0,45,1,162
1,13:10,4,1,45,0,33
1,09:05,3,1,45,0,79
1,10:50,4,1,45,0,102
1,10:50,1,1,45,0,189
1,13:10,3,0,45,0,75
1,13:40,2,1,45,0,162
1,11:00,2,0,45,0,75
1,08:20,4,0,45,1,225
1,08:50,1,1,45,0,136
1,17:00,2,0,45,0,30
1,08:20,4,1,45,1,214
1,08:30,4,0,45,1,225
1,08:10,1,0,45,1,225
1,08:30,3,1,45,1,225
1,08:30,3,1,45,1,225
1,08:30,3,1,45,1,225
1,11:10,3,0,45,1,82
1,08:35,4,0,45,1,191
1,12:50,2,1,45,0,126
1,08:30,3,0,45,1,177
1,17:20,3,1,45,0,158
1,17:00,2,1,45,0,9
1,08:40,4,0,45,1,186
1,08:30,2,1,45,1,225
1,08:20,3,1,45,1,225
1,11:00,1,1,45,0,164
1,07:50,3,0,45,1,125
1,08:35,1,0,45,1,225
1,09:05,1,0,45,0,56
1,08:10,2,1,45,1,19
1,08:25,3,1,45,1,225
1,08:10,1,1,45,1,47
1,11:00,3,1,45,0,115
1,07:50,1,0,45,1,15
1,14:20,3,0,45,1,101
1,12:50,1,1,45,0,29
1,17:40,1,1,45,0,35
1,14:20,3,0,45,1,148
1,13:40,1,0,45,0,111
1,08:40,1,1,45,1,225
1,17:20,2,0,45,0,34
1,17:00,2,1,45,0,13
1,14:00,1,1,45,1,58
1,14:30,1,0,45,0,42
1,11:00,2,1,45,0,155
1,07:50,3,0,45,1,149
1,11:20,2,1,45,1,212
1,11:00,3,1,45,0,82
1,08:00,1,0,45,1,155
1,14:20,2,1,45,1,191
1,08:10,3,0,45,1,146
1,08:00,4,1,45,1,118
1,17:20,3,0,45,0,25
1,08:25,1,1,45,1,225
1,08:50,4,0,45,0,81
1,14:10,1,0,45,1,110
1,08:50,2,1,45,0,152
1,17:00,3,1,45,0,13
1,08:35,2,0,45,1,225
1,10:50,2,0,45,0,96
1,10:50,1,0,45,0,32
1,08:20,2,1,45,1,179
1,08:15,3,0,45,1,225
1,07:50,1,0,45,1,164
1,08:25,1,1,45,1,225
1,09:05,3,1,45,0,39
1,10:30,1,1,45,0,101
1,08:30,1,1,45,1,225
1,09:05,2,0,45,0,16
1,11:00,4,1,45,0,152
1,10:50,1,0,45,0,49
1,17:00,4,0,45,0,10
1,11:10,2,1,45,1,225
1,14:30,3,0,45,0,19
1,08:50,2,1,45,0,92
1,08:25,2,0,45,1,221
1,14:30,1,0,45,0,42
1,08:15,2,0,45,1,208
1,14:10,3,0,45,1,92
1,17:00,3,0,45,0,13
1,09:05,3,1,45,0,25
1,08:25,3,0,45,1,225
1,17:40,1,1,45,0,73
1,14:30,2,1,45,0,13
1,08:50,2,0,45,0,95
1,11:00,3,1,45,0,143
1,11:00,2,0,45,0,68
1,17:20,4,0,45,0,93
1,14:00,2,0,45,1,80
1,14:20,3,1,45,1,190
1,14:30,3,0,45,0,38
1,14:30,3,1,45,0,45
1,08:25,4,1,45,1,225
1,11:00,4,0,45,0,90
1,10:30,2,1,45,0,114
1,08:30,2,1,45,1,225
1,14:00,4,0,45,1,79
1,08:10,2,0,45,1,33
1,11:30,2,0,45,0,50
1,13:40,4,0,45,0,72
1,08:50,2,1,45,0,140
1,08:20,3,1,45,1,225
1,17:20,4,1,45,0,177
1,17:40,4,1,45,0,98
1,08:10,2,0,45,1,142
1,14:10,4,0,45,1,186
1,08:00,1,1,45,1,204
1,10:30,1,0,45,0,37
1,08:30,3,1,45,1,215
1,12:50,2,1,45,0,75
1,08:00,1,0,45,1,132
1,07:50,2,0,45,1,60
1,11:30,3,1,45,0,89
1,14:10,1,0,45,1,96
1,08:35,4,1,45,1,225
1,08:25,1,0,45,1,191
1,13:10,2,1,45,0,106
1,08:25,4,0,45,1,225
1,13:10,2,0,45,0,46
1,17:40,2,1,45,0,54
1,08:50,4,0,45,0,81
1,13:40,3,0,45,0,94
1,09:05,4,0,45,0,71
1,17:00,2,1,45,0,8
1,13:10,1,1,45,0,101
1,09:05,1,1,45,0,64
1,17:00,2,1,45,0,32
1,14:00,3,1,45,1,163
1,07:50,2,1,45,1,70
1,08:35,1,1,45,1,225
1,10:50,4,1,45,0,133
1,11:10,2,0,45,1,103
1,13:40,4,1,45,0,38
1,14:00,1,1,45,1,62
1,14:00,1,1,45,1,94
1,12:50,2,1,45,0,49
1,08:00,1,1,45,1,182
1,11:20,2,0,45,1,150
1,17:00,1,1,45,0,33
1,17:20,2,1,45,0,22
1,11:10,4,1,45,1,81
1,14:10,2,0,45,1,78
1,08:15,3,0,45,1,151
1,08:35,2,1,45,1,198
1,08:15,4,0,45,1,225
1,13:10,4,0,45,0,46
1,13:40,2,0,45,0,150
1,10:30,2,0,45,0,72
1,09:05,2,1,45,0,35
1,17:40,1,0,45,0,11
1,10:50,4,1,45,0,52
1,11:00,1,1,45,0,133
1,07:50,1,1,45,1,225
1,08:30,4,1,45,1,225
1,08:15,1,0,45,1,225
1,08:25,4,0,45,1,189
1,13:10,3,0,45,0,73
1,17:20,1,1,45,0,159
1,17:20,1,1,45,0,55
1,09:05,2,0,45,0,57
1,07:50,2,1,45,1,123
1,13:10,1,0,45,0,24
1,07:50,4,1,45,1,52
1,17:40,3,1,45,0,46
1,08:20,3,0,45,1,153
1,07:50,2,1,45,1,110
1,09:05,4,0,45,0,14
1,08:40,3,0,45,1,129
1,08:40,1,1,45,1,225
1,17:40,2,1,45,0,74
1,14:10,3,0,45,1,51
1,08:35,2,1,45,1,225
1,08:10,4,0,45,1,94
1,08:30,4,1,45,1,225
1,14:00,4,0,45,1,126
1,14:10,2,1,45,1,60
1,17:20,1,1,45,0,177
1,13:10,4,0,45,0,27
1,14:10,1,1,45,1,100
1,08:30,4,1,45,1,225
1,08:20,1,0,45,1,158
1,08:40,3,1,45,1,225
1,09:05,3,0,45,0,64
1,08:35,1,0,45,1,164
1,08:35,1,1,45,1,225
1,08:25,4,0,45,1,225
1,08:40,4,1,45,1,225
1,08:30,1,1,45,1,225
1,14:10,4,1,45,1,225
1,17:00,4,0,45,0,23
1,08:15,2,0,45,1,218
1,08:15,4,0,45,1,225
1,17:40,2,1,45,0,27
1,08:10,2,1,45,1,187
1,17:20,3,0,45,0,114
1,14:00,4,0,45,1,96
1,10:50,2,0,45,0,63
1,07:50,2,1,45,1,92
1,11:20,3,1,45,1,214
1,12:50,1,1,45,0,16
1,07:50,2,1,45,1,118
1,11:30,1,1,45,0,83
1,11:00,4,0,45,0,110
1,13:40,3,1,45,0,81
1,08:50,2,1,45,0,122
1,08:50,3,0,45,0,70
1,17:00,3,0,45,0,10
1,14:10,3,0,45,1,138
1,08:35,2,1,45,1,225
1,09:05,4,1,45,0,86
1,09:05,4,0,45,0,54
1,17:00,2,1,45,0,45
1,17:20,1,0,45,0,127
1,08:20,1,0,45,1,225
1,14:20,4,1,45,1,176
1,13:10,3,1,45,0,30
1,08:50,2,1,45,0,141
1,10:50,2,0,45,0,16
1,08:30,3,0,45,1,181
1,11:00,2,1,45,0,42
1,17:00,3,0,45,0,25
1,11:00,4,1,45,0,141
1,07:50,4,1,45,1,24
1,14:30,2,1,45,0,31
1,14:00,2,1,45,1,203
1,14:30,3,1,45,0,14
1,08:20,2,1,45,1,225
1,08:20,4,0,45,1,225
1,08:40,2,0,45,1,147
1,14:10,2,1,45,1,142
1,14:30,2,1,45,0,39
1,10:50,3,0,45,0,22
1,08:10,3,1,45,1,79
1,14:00,3,0,45,1,150
1,08:15,1,0,45,1,225
1,14:20,2,1,45,1,222
1,08:50,3,0,45,0,75
1,12:50,3,0,45,0,78
1,08:50,3,1,45,0,86
1,08:35,2,0,45,1,225
1,08:20,1,1,45,1,200
1,11:00,3,0,45,0,101
1,17:00,4,0,45,0,43
1,10:50,4,1,45,0,204
1,11:10,3,1,45,1,122
1,17:20,3,1,45,0,49
1,14:30,1,1,45,0,28
1,08:30,1,0,45,1,225
1,10:30,2,0,45,0,108
1,08:20,2,1,45,1,225
1,08:10,3,0,45,1,166
1,14:10,3,0,45,1,118
1,08:40,3,1,45,1,172
1,08:15,3,0,45,1,225
1,08:00,3,1,45,1,157
1,08:35,3,0,45,1,225
1,08:40,4,0,45,1,225
1,17:00,2,1,45,0,32
1,13:40,2,1,45,0,84
1,08:40,1,0,45,1,225
1,14:00,1,1,45,1,225
1,14:10,3,1,45,1,159
1,11:20,3,0,45,1,170
1,13:40,4,1,45,0,29
1,08:10,2,1,45,1,200
1,17:20,4,0,45,0,120
1,11:20,2,1,45,1,173
1,08:50,4,0,45,0,120
1,07:50,2,1,45,1,224
1,13:40,1,1,45,0,170
1,17:20,3,1,45,0,133
1,08:15,1,0,45,1,225
1,14:30,2,1,45,0,47
1,08:10,3,0,45,1,106
1,08:00,3,0,45,1,150
1,14:10,3,1,45,1,111
1,14:10,4,1,45,1,101
1,13:40,2,0,45,0,34
1,11:00,4,0,45,0,116
1,11:20,1,0,45,1,120
1,08:35,3,0,45,1,189
1,17:40,1,0,45,0,60
1,08:40,4,0,45,1,225
1,17:40,4,0,45,0,39
1,17:20,2,1,45,0,195
1,11:00,1,0,45,0,132
1,17:40,1,0,45,0,69
1,10:50,4,0,45,0,108
1,08:40,3,0,45,1,170
1,08:30,2,0,45,1,225
1,13:40,3,1,45,0,176
1,08:20,1,1,45,1,225
1,08:20,3,1,45,1,225
1,14:00,2,1,45,1,62
1,08:50,3,0,45,0,84
1,08:10,2,1,45,1,222
1,11:00,4,1,45,0,146
1,11:20,2,1,45,1,167
1,11:00,1,1,45,0,97
1,11:20,4,1,45,1,225
1,08:40,2,1,45,1,225
1,09:05,1,1,45,0,67
1,08:00,3,0,45,1,50
1,10:30,2,0,45,0,93
1,14:30,2,1,45,0,88
1,08:25,4,0,45,1,208
1,14:30,2,1,45,0,46
1,08:40,3,0,45,1,225
1,17:40,4,1,45,0,77
1,08:50,3,0,45,0,106
1,08:15,3,0,45,1,225
1,07:50,4,1,45,1,197
1,08:25,4,1,45,1,225
1,08:35,1,1,45,1,225
1,13:40,1,1,45,0,89
1,11:30,1,0,45,0,37
1,12:50,2,1,45,0,117
1,08:40,1,0,45,1,225
1,12:50,4,0,45,0,107
1,12:50,1,1,45,0,19
1,11:20,3,1,45,1,151
1,08:30,3,1,45,1,205
1,17:40,3,0,45,0,38
1,11:20,4,0,45,1,140
1,14:30,3,0,45,0,44
1,10:30,1,1,45,0,29
1,12:50,1,0,45,0,110
1,17:40,1,0,45,0,14
1,17:20,4,1,45,0,170
1,08:25,2,1,45,1,225
1,12:50,3,0,45,0,41
1,08:50,3,0,45,0,103
1,17:40,1,1,45,0,61
1,11:30,1,0,45,0,53
1,14:20,3,1,45,1,198
1,08:50,1,1,45,0,168
1,08:15,1,0,45,1,156
1,14:30,3,1,45,0,90
1,11:30,1,0,45,0,68
1,08:00,1,0,45,1,16
1,08:00,3,0,45,1,38
1,14:00,1,1,45,1,209
1,08:20,3,0,45,1,132
1,08:25,2,1,45,1,225
1,13:10,3,0,45,0,96
1,08:20,4,1,45,1,225
1,13:10,3,1,45,0,159
1,13:40,2,1,45,0,83
1,08:25,3,1,45,1,225
1,08:50,2,1,45,0,94
1,17:20,4,1,45,0,51
1,08:15,1,1,45,1,225
1,14:20,3,1,45,1,205
1,08:40,2,0,45,1,225
1,10:50,2,0,45,0,70
1,08:00,1,0,45,1,205
1,08:00,2,0,45,1,166
1,14:30,1,0,45,0,16
1,08:50,4,1,45,0,130
1,14:30,2,1,45,0,16
1,08:10,3,0,45,1,51
1,10:50,2,0,45,0,98
1,09:05,3,0,45,0,29
1,10:50,2,1,45,0,158
1,08:20,1,1,45,1,225
1,08:40,1,1,45,1,225
1,08:50,3,1,45,0,143
1,08:10,2,0,45,1,82
1,08:00,2,1,45,1,101
1,11:00,2,1,45,0,95
1,08:30,3,0,45,1,225
1,10:30,1,1,45,0,119
1,11:20,3,0,45,1,156
1,13:40,3,1,45,0,90
1,17:40,3,1,45,0,23
1,14:00,1,1,45,1,131
1,10:50,3,1,45,0,149
1,13:10,2,0,45,0,91
1,08:40,1,1,45,1,225
1,09:05,2,0,45,0,22
1,08:40,2,1,45,1,225
1,13:40,4,1,45,0,32
1,09:05,1,1,45,0,82
1,17:20,3,0,45,0,134
1,14:20,3,1,45,1,220
1,08:50,4,0,45,0,126
1,08:40,3,1,45,1,225
1,11:00,2,0,45,0,67
1,08:20,1,0,45,1,225
1,11:20,1,1,45,1,225
1,13:40,1,0,45,0,58
1,11:00,4,0,45,0,71
1,17:00,3,1,45,0,22
1,09:05,2,1,45,0,78
1,11:30,3,0,45,0,32
1,14:00,3,1,45,1,192
1,08:15,1,1,45,1,225
1,12:50,4,1,45,0,61
1,08:20,1,1,45,1,225
1,14:10,3,0,45,1,72
1,08:10,3,0,45,1,17
1,13:10,4,0,45,0,56
1,14:30,3,1,45,0,22
1,12:50,4,1,45,0,160
1,08:25,2,1,45,1,225
1,09:05,4,0,45,0,61
1,08:40,3,0,45,1,225
1,08:20,1,0,45,1,225
1,17:20,3,1,45,0,49
1,12:50,1,0,45,0,132
1,10:30,2,0,45,0,68
1,08:50,4,1,45,0,113
1,08:35,4,0,45,1,225
1,08:40,4,0,45,1,225
1,08:10,4,1,45,1,35
1,10:30,1,1,45,0,146
1,12:50,4,1,45,0,88
1,11:00,3,1,45,0,110
1,13:10,1,0,45,0,85
1,08:10,1,1,45,1,225
1,11:00,2,1,45,0,60
1,12:50,4,0,45,0,133
1,08:20,3,1,45,1,225
1,12:50,3,0,45,0,100
1,14:00,4,1,45,1,216
1,08:40,3,0,45,1,150
1,08:10,4,1,45,1,225
1,11:10,4,0,45,1,105
1,14:30,1,1,45,0,78
1,08:40,1,1,45,1,225
1,08:35,1,1,45,1,225
1,13:40,1,0,45,0,58
1,12:50,2,1,45,0,32
1,14:20,4,0,45,1,201
1,10:30,2,0,45,0,142
1,13:10,4,0,45,0,27
1,08:20,4,1,45,1,225
1,11:30,4,1,45,0,44
1,11:30,1,0,45,0,26
1,14:10,3,0,45,1,156
1,08:50,3,1,45,0,108
1,11:10,3,1,45,1,222
1,17:40,4,0,45,0,68
1,11:20,4,0,45,1,145
1,13:10,2,0,45,0,103
1,08:10,1,0,45,1,181
1,08:10,4,0,45,1,59
1,09:05,3,1,45,0,41
1,07:50,3,1,45,1,210
1,14:00,4,0,45,1,103
1,14:10,1,1,45,1,78
1,11:30,1,0,45,0,30
1,08:00,2,0,45,1,86
1,14:10,4,1,45,1,116
1,08:50,1,1,45,0,158
1,14:20,3,0,45,1,109
1,08:00,3,0,45,1,21
1,13:10,2,0,45,0,128
1,07:50,1,1,45,1,138
1,14:10,3,1,45,1,216
1,08:15,3,1,45,1,225
1,14:20,3,1,45,1,142
1,14:10,3,0,45,1,116
1,08:20,4,1,45,1,225
1,08:15,2,1,45,1,225
1,17:40,2,1,45,0,76
1,08:20,2,1,45,1,225
1,08:40,2,1,45,1,220
1,17:40,3,1,45,0,70
1,13:40,2,0,45,0,41
1,17:40,2,1,45,0,27
1,08:50,4,1,45,0,136
1,13:10,3,1,45,0,154
1,11:30,3,1,45,0,35
1,08:50,1,0,45,0,105
1,14:30,4,0,45,0,73
1,08:35,1,1,45,1,225
1,08:15,1,1,45,1,225
1,08:35,2,0,45,1,154
1,08:35,4,1,45,1,225
1,07:50,2,1,45,1,225
1,17:20,2,0,45,0,140
1,13:10,2,1,45,0,161
1,14:20,4,0,45,1,188
1,09:05,3,1,45,0,28
1,08:50,2,0,45,0,111
1,08:00,3,1,45,1,186
1,08:10,2,0,45,1,31
1,14:20,3,0,45,1,159
1,13:40,1,1,45,0,134
1,11:00,2,1,45,0,154
1,08:15,2,0,45,1,225
1,08:00,2,0,45,1,123
1,08:10,3,1,45,1,87
1,09:05,1,0,45,0,16
1,11:10,4,1,45,1,198
1,14:20,3,0,45,1,135
1,17:00,3,0,45,0,17
1,08:10,2,0,45,1,157
1,08:15,2,1,45,1,225
1,08:25,4,0,45,1,225
1,08:35,3,0,45,1,207
1,08:40,4,0,45,1,225
1,14:10,4,1,45,1,211
1,07:50,1,0,45,1,172
1,08:50,2,1,45,0,139
1,14:20,1,0,45,1,193
1,08:00,2,1,45,1,225
1,12:50,1,1,45,0,185
1,11:30,3,1,45,0,76
1,14:20,1,1,45,1,225
1,17:20,2,0,45,0,97
1,07:50,3,0,45,1,140
1,10:50,1,0,45,0,73
1,14:10,1,1,45,1,225
1,08:40,4,0,45,1,225
1,08:35,2,0,45,1,225
1,09:05,2,1,45,0,52
1,08:30,3,0,45,1,161
1,09:05,4,1,45,0,66
1,14:00,3,0,45,1,45
1,11:10,3,0,45,1,156
1,08:30,1,0,45,1,214
1,11:00,3,1,45,0,71
1,08:35,4,1,45,1,225
1,14:20,1,0,45,1,153
1,11:30,4,0,45,0,51
1,12:50,3,0,45,0,116
1,08:15,2,0,45,1,147
1,11:10,3,0,45,1,118
1,08:35,4,1,45,1,225
1,08:40,4,0,45,1,225
1,08:30,1,1,45,1,225
1,09:05,2,0,45,0,60
1,13:40,3,0,45,0,91
1,12:50,3,0,45,0,27
1,12:50,2,1,45,0,126
1,14:10,2,0,45,1,57
1,08:10,2,0,45,1,79
1,08:20,1,1,45,1,225
1,08:30,1,1,45,1,225
1,08:10,2,0,45,1,63
1,14:10,4,0,45,1,115
1,07:50,1,1,45,1,17
1,10:50,3,1,45,0,58
1,08:50,2,0,45,0,86
1,13:10,4,0,45,0,153
1,08:30,3,0,45,1,186
1,14:00,4,1,45,1,112
1,14:30,3,0,45,0,69
1,10:30,1,0,45,0,11
1,08:00,2,0,45,1,139
1,11:00,4,1,45,0,154
1,11:30,1,0,45,0,35
1,14:30,3,0,45,0,51
1,07:50,2,1,45,1,160
1,13:40,2,1,45,0,189
1,09:05,1,0,45,0,13
1,11:10,1,0,45,1,132
1,11:30,3,1,45,0,53
1,08:35,3,0,45,1,173
1,08:30,3,0,45,1,151
1,13:10,3,0,45,0,137
1,14:20,3,1,45,1,175
1,08:20,3,1,45,1,225
1,07:50,1,0,45,1,93
1,08:30,3,0,45,1,225
1,13:40,1,0,45,0,138
1,11:00,3,1,45,0,159
1,08:25,3,0,45,1,210
1,08:20,2,0,45,1,225
1,08:25,4,0,45,1,225
1,10:30,3,1,45,0,160
1,10:30,2,1,45,0,87
1,11:10,4,1,45,1,182
1,14:10,1,1,45,1,225
1,08:20,2,1,45,1,225
1,14:30,1,1,45,0,56
1,08:40,4,0,45,1,225
1,08:20,2,0,45,1,225
1,07:50,1,0,45,1,51
1,08:35,3,1,45,1,225
1,14:10,4,0,45,1,105
1,09:05,1,0,45,0,64
1,10:50,1,0,45,0,26
1,08:10,3,1,45,1,144
1,08:35,1,0,45,1,225
1,14:20,2,1,45,1,179
1,07:50,3,0,45,1,92
1,08:30,3,0,45,1,225
1,09:05,3,0,45,0,34
1,13:10,3,1,45,0,86
1,07:50,4,1,45,1,66
1,08:20,3,1,45,1,225
1,08:25,2,0,45,1,225
1,08:35,4,1,45,1,225
1,14:20,2,1,45,1,224
1,11:10,1,1,45,1,116
1,09:05,1,0,45,0,56
1,08:35,4,1,45,1,225
1,08:50,4,1,45,0,133
1,08:40,2,1,45,1,225
1,08:35,4,0,45,1,225
1,11:20,2,1,45,1,179
1,11:00,3,1,45,0,71
1,08:40,4,1,45,1,225
1,08:20,1,1,45,1,225
1,17:00,1,1,45,0,30
1,07:50,1,1,45,1,55
1,14:10,4,1,45,1,165
1,08:15,4,0,45,1,225
1,08:20,2,0,45,1,225
1,07:50,4,0,45,1,61
1,11:00,1,0,45,0,155
1,08:25,2,0,45,1,225
1,11:20,2,0,45,1,117
1,11:30,4,1,45,0,67
1,08:40,4,0,45,1,225
1,07:50,4,0,45,1,139
1,10:30,1,0,45,0,142
1,14:20,4,0,45,1,198
1,17:20,4,0,45,0,50
1,08:25,2,0,45,1,211
1,09:05,2,0,45,0,43
1,08:20,1,1,45,1,218
1,08:40,3,0,45,1,225
1,08:35,3,1,45,1,203
1,11:10,4,0,45,1,142
1,11:00,4,0,45,0,52
1,08:20,3,1,45,1,225
1,08:50,1,0,45,0,92
1,17:40,2,1,45,0,31
1,08:35,4,0,45,1,225
1,08:30,3,1,45,1,225
1,10:50,4,0,45,0,116
1,08:25,4,1,45,1,225
1,14:20,3,1,45,1,194
1,07:50,4,0,45,1,164
1,08:40,4,0,45,1,184
1,08:35,1,1,45,1,225
1,13:40,2,0,45,0,95
1,17:20,1,0,45,0,89
1,11:10,1,0,45,1,79
1,10:50,3,0,45,0,87
1,14:10,2,1,45,1,225
1,14:10,4,0,45,1,66
1,08:50,1,0,45,0,113
1,13:10,4,0,45,0,83
1,13:10,3,0,45,0,47
1,08:15,4,0,45,1,225
1,08:20,3,0,45,1,213
1,11:20,4,0,45,1,144
1,14:20,4,0,45,1,122
1,08:30,1,1,45,1,225
1,08:50,1,0,45,0,128
1,14:00,4,0,45,1,180
1,17:00,4,1,45,0,9
1,07:50,2,0,45,1,123
1,08:30,4,0,45,1,225
1,13:40,2,1,45,0,37
1,07:50,4,1,45,1,216
1,17:00,1,1,45,0,12
1,13:10,3,1,45,0,174
1,08:15,4,1,45,1,225
1,08:10,1,1,45,1,225
1,17:40,4,1,45,0,83
1,08:25,2,0,45,1,147
1,17:00,3,1,45,0,24
1,13:10,1,1,45,0,82
1,11:20,2,0,45,1,108
1,08:10,3,1,45,1,148
1,08:40,2,1,45,1,225
1,13:40,2,0,45,0,86
1,11:30,3,1,45,0,28
1,09:05,4,1,45,0,60
1,08:35,2,0,45,1,178
1,08:15,4,1,45,1,225
1,08:25,4,1,45,1,225
1,11:20,3,0,45,1,143
1,14:10,3,1,45,1,87
1,08:20,3,0,45,1,158
1,08:40,4,1,45,1,225
1,11:30,1,0,45,0,65
1,08:15,1,1,45,1,225
1,10:50,4,1,45,0,60
1,08:20,4,1,45,1,225
1,08:10,3,0,45,1,102
1,11:30,1,1,45,0,15
1,08:00,1,0,45,1,63
1,14:20,2,0,45,1,150
1,10:30,2,1,45,0,58
1,07:50,3,1,45,1,207
1,07:50,4,1,45,1,142
1,17:40,4,0,45,0,70
1,14:30,2,1,45,0,72
1,08:30,1,0,45,1,189
1,08:00,2,0,45,1,49
1,11:20,2,0,45,1,160
1,10:30,1,0,45,0,126
1,11:30,3,1,45,0,77
1,14:00,3,1,45,1,99
1,10:50,2,0,45,0,122
1,11:00,4,0,45,0,154
1,08:30,4,0,45,1,225
1,11:00,3,0,45,0,127
1,17:00,4,0,45,0,24
1,13:10,2,1,45,0,36
1,08:10,1,0,45,1,225
1,08:30,3,0,45,1,225
1,07:50,3,1,45,1,75
1,10:30,4,1,45,0,105
1,08:30,2,0,45,1,225
1,07:50,4,1,45,1,162
1,17:40,4,1,45,0,33
1,13:40,2,0,45,0,77
1,13:40,3,1,45,0,161
1,11:00,3,1,45,0,45
1,10:30,3,0,45,0,109
1,09:05,4,1,45,0,45
1,11:30,3,1,45,0,58
1,14:10,4,0,45,1,101
1,11:30,3,0,45,0,56
1,17:40,3,1,45,0,51
1,11:00,4,0,45,0,143
1,08:50,3,1,45,0,119
1,10:50,4,0,45,0,39
1,08:20,4,1,45,1,225
1,08:40,1,1,45,1,215
1,08:25,4,0,45,1,225
1,14:00,2,1,45,1,60
1,09:05,3,1,45,0,39
1,14:00,4,1,45,1,146
1,08:00,1,0,45,1,143
1,11:10,2,1,45,1,150
1,10:30,4,0,45,0,143
1,08:30,2,1,45,1,225
1,08:50,1,0,45,0,92
1,10:50,2,0,45,0,95
1,08:30,3,0,45,1,225
1,10:30,4,0,45,0,151
1,14:00,2,0,45,1,95
1,10:50,3,0,45,0,31
1,08:25,1,0,45,1,225
1,17:00,1,0,45,0,34
1,12:50,1,1,45,0,170
1,08:35,2,0,45,1,225
1,08:25,1,1,45,1,225
1,08:20,4,1,45,1,225
1,17:00,1,1,45,0,38
1,12:50,1,0,45,0,123
1,17:20,4,0,45,0,106
1,10:50,1,0,45,0,57
1,08:00,4,0,45,1,17
1,14:30,4,0,45,0,22
1,08:40,4,1,45,1,225
1,08:20,3,0,45,1,225
1,13:10,3,1,45,0,158
1,14:30,3,0,45,0,13
1,17:20,1,1,45,0,189
1,08:10,3,0,45,1,66
1,08:25,3,1,45,1,184
1,08:25,4,0,45,1,191
1,08:00,1,1,45,1,28
1,08:35,4,0,45,1,225
1,17:20,3,1,45,0,107
1,08:50,1,0,45,0,128
1,17:20,2,1,45,0,193
1,08:35,2,1,45,1,225
1,08:50,1,1,45,0,115
1,08:30,2,1,45,1,225
1,10:50,3,1,45,0,83
1,17:00,1,0,45,0,29
1,13:10,3,1,45,0,30
1,09:05,1,0,45,0,51
1,08:25,4,1,45,1,225
1,08:35,2,1,45,1,225
1,11:00,4,0,45,0,129
1,08:10,3,1,45,1,155
1,17:00,4,1,45,0,6
1,17:40,4,0,45,0,65
1,14:30,4,0,45,0,71
1,10:50,3,0,45,0,87
1,10:50,3,0,45,0,45
1,08:35,2,0,45,1,168
1,08:15,3,1,45,1,225
1,17:40,4,1,45,0,88
1,11:20,2,0,45,1,133
1,10:30,2,1,45,0,46
1,10:50,4,1,45,0,57
1,14:10,3,1,45,1,140
1,13:40,3,1,45,0,134
1,08:15,4,0,45,1,225
1,09:05,4,0,45,0,15
1,07:50,3,1,45,1,157
1,08:40,4,1,45,1,225
1,14:10,1,0,45,1,93
1,08:25,4,1,45,1,225
1,08:00,3,1,45,1,28
1,08:15,3,0,45,1,225
1,17:40,1,0,45,0,78
1,12:50,1,1,45,0,167
1,09:05,4,0,45,0,37
1,08:20,3,1,45,1,184
1,17:00,1,1,45,0,7
1,08:00,2,1,45,1,24
1,14:10,4,1,45,1,198
1,08:35,2,0,45,1,225
1,10:50,4,0,45,0,144
1,13:40,2,1,45,0,14
1,14:00,1,1,45,1,77
1,17:40,4,0,45,0,75
1,11:00,4,0,45,0,52
1,08:30,2,1,45,1,214
1,08:15,2,0,45,1,225
1,08:50,1,0,45,0,136
1,08:50,2,1,45,0,127
1,08:00,4,0,45,1,55
1,10:30,1,0,45,0,95
1,08:50,4,0,45,0,131
1,08:35,2,1,45,1,225
1,08:15,3,1,45,1,225
1,11:00,3,1,45,0,101
1,10:30,3,1,45,0,65
1,17:40,4,1,45,0,71
1,17:40,4,0,45,0,39
1,14:30,1,1,45,0,15
1,08:20,4,1,45,1,225
1,08:30,1,0,45,1,225
1,08:30,2,1,45,1,225
1,14:20,3,1,45,1,168
1,14:10,1,1,45,1,89
1,08:25,4,1,45,1,225
1,17:00,3,1,45,0,45
1,13:10,2,0,45,0,125
1,14:30,1,0,45,0,78
1,08:00,2,0,45,1,82
1,17:20,4,1,45,0,189
1,11:10,3,1,45,1,87
1,07:50,3,1,45,1,105
1,17:20,1,0,45,0,103
1,11:30,2,1,45,0,49
1,07:50,2,0,45,1,49
1,10:50,4,0,45,0,107
1,09:05,3,1,45,0,85
1,11:20,4,1,45,1,160
1,12:50,3,0,45,0,133
1,11:30,3,1,45,0,19
1,07:50,1,0,45,1,110
1,08:25,3,1,45,1,225
1,13:10,2,0,45,0,150
1,14:20,3,0,45,1,104
1,13:10,3,0,45,0,47
1,08:50,4,1,45,0,151
1,08:20,4,0,45,1,225
1,08:20,1,1,45,1,225
1,14:20,4,1,45,1,198
1,08:30,2,1,45,1,225
1,17:20,4,1,45,0,201
1,10:30,4,0,45,0,157
1,08:10,1,1,45,1,154
1,08:25,2,1,45,1,183
1,07:50,2,1,45,1,26
1,09:05,3,0,45,0,41
1,12:50,2,1,45,0,122
1,11:30,4,1,45,0,47
